Id,SalePrice
1797,145146.2580291946
1798,196914.73180778223
1799,175867.74185706934
1800,163300.04080358427
1801,188562.11281774126
1802,342564.57191558066
1803,134833.28970936808
1804,212482.0312002319
1805,188227.03169344543
1806,218672.1947773743
1807,94058.4158476768
1808,232337.96161813047
1809,145558.41207756018
1810,129490.21572000302
1811,-35969.44988115682
1812,80063.32816265756
1813,223595.91877778192
1814,173875.15928518574
1815,149171.2020854863
1816,159370.05871658382
1817,79421.86482682519
1818,159418.91404880708
1819,266087.0835180989
1820,134388.8143448386
1821,329417.6447202827
1822,158506.1419287615
1823,117649.67286166287
1824,138131.87349568296
1825,201359.60116404507
1826,115822.48138934863
1827,152409.75557620596
1828,142392.3812021458
1829,248453.65272289113
1830,89482.25241268812
1831,165845.86601910685
1832,-10605.548199544282
1833,54087.958997310765
1834,164577.48452237953
1835,180779.44791901507
1836,147301.82043569547
1837,99264.2704157294
1838,31402.918491952645
1839,269785.17857296084
1840,187233.7424338578
1841,154961.1374293437
1842,109789.57199628677
1843,205762.4491478572
1844,172718.30423745306
1845,220492.16743076974
1846,190738.266576052
1847,189007.0194765119
1848,118528.58498083192
1849,162583.7421202402
1850,151999.11831205533
1851,124979.20237697722
1852,211102.75311699804
1853,133943.59700834117
1854,180119.93941644675
1855,175468.04382252038
1856,172414.99044918976
1857,179184.94871991474
1858,177581.95617383873
1859,185756.97343707297
1860,233975.34144132177
1861,185039.89063635585
1862,253404.41336995686
1863,248024.88356427118
1864,247973.23252104968
1865,339343.6752138281
1866,289081.8283731617
1867,257005.98964158178
1868,275944.8531648839
1869,253398.67406037726
1870,257033.05052565155
1871,244909.38144846546
1872,186002.20770811068
1873,205624.93343460793
1874,284792.5897488523
1875,237312.7367465603
1876,208133.79230639074
1877,232469.76604064746
1878,256777.65141227044
1879,156479.71163381316
1880,210345.8311811593
1881,277281.9991996805
1882,188365.14733762792
1883,181761.24169889814
1884,180769.83479798504
1885,232233.8172495265
1886,246391.27596734223
1887,233917.03873585712
1888,280522.0741721889
1889,192300.7506889741
1890,182643.1816974673
1891,178554.10944655852
1892,143595.0854692239
1893,135939.77233115892
1894,70929.36981630373
1895,145109.32734517707
1896,139900.53388778432
1897,164767.79495261528
1898,68443.36862339643
1899,243367.60126811202
1900,172004.6376870143
1901,197025.42040695672
1902,115436.58701098122
1903,154196.9677208988
1904,209312.74049252016
1905,195029.89380053402
1906,269208.07765256485
1907,226176.12122181765
1908,112413.49454139249
1909,171803.74295233143
1910,125190.68613045091
1911,232160.8892920353
1912,395370.2122395102
1913,210272.581532555
1914,214224.77974550053
1915,319866.16513421835
1916,282504.74553118984
1917,212333.18964071863
1918,155394.2298143776
1919,206287.88078787582
1920,225112.4306817854
1921,283234.7533074289
1922,281955.6702473365
1923,249955.85147754764
1924,207844.33166716885
1925,166603.68519319769
1926,299404.50234574673
1927,173465.82216441905
1928,234045.03211932146
1929,186382.62297765526
1930,207166.11476368876
1931,219584.60321416665
1932,165008.42634614583
1933,257964.83470547828
1934,180587.65788845046
1935,162748.20985198338
1936,169508.97836977657
1937,168358.8586902894
1938,187926.3853125886
1939,238589.1527795528
1940,194487.99340728854
1941,192331.62985431938
1942,163787.59505776144
1943,221971.1986255598
1944,280269.8229028521
1945,333157.1946113621
1946,165584.30760417893
1947,372052.90834465565
1948,123967.1668968577
1949,277490.8080452531
1950,243050.14924741254
1951,210957.56322392402
1952,195357.74525553483
1953,211361.3971579798
1954,193565.9251900041
1955,149218.96310232792
1956,297177.54654480214
1957,183747.3644392755
1958,228372.09602307933
1959,164271.10823489222
1960,186324.45669712327
1961,195252.81915158904
1962,73427.4168446848
1963,63458.33399481975
1964,45342.07695460672
1965,147440.58545759818
1966,166265.88483403056
1967,319417.4170292872
1968,355610.15291017696
1969,338427.88836956146
1970,320823.854782804
1971,309691.43865790335
1972,320154.336004063
1973,226915.30426303303
1974,308714.37928824866
1975,401392.1545027001
1976,285374.01296283153
1977,257253.59540292813
1978,235797.56157792622
1979,306000.7614827181
1980,253073.74956406362
1981,318894.2584740708
1982,247697.35600754374
1983,231558.40758047436
1984,134502.4110846676
1985,233664.25976622914
1986,237848.00038704136
1987,277120.17080878577
1988,175148.93353364797
1989,172803.63393862234
1990,170966.91542007195
1991,263394.46702569566
1992,170183.33918035473
1993,173802.41120474576
1994,174927.91030337065
1995,176733.87215483238
1996,258691.126370139
1997,311076.43093065365
1998,314182.82408592524
1999,249184.00762293834
2000,273993.67862950586
2001,278991.29411032825
2002,243147.5179743691
2003,202216.179565545
2004,259321.26272634725
2005,218551.54756862408
2006,252264.56603472232
2007,255144.16024047643
2008,278668.60698795377
2009,178801.42738600698
2010,165366.67439959644
2011,207432.93672761513
2012,204644.07703999942
2013,169465.373050368
2014,174067.16006689507
2015,178405.56633265305
2016,191271.88744502698
2017,169167.9360996648
2018,199472.8133844913
2019,264547.24683796917
2020,128107.5911279578
2021,146509.99136004265
2022,189073.64569509772
2023,143174.1336291807
2024,276196.272384234
2025,266746.66359128524
2026,192023.56167245778
2027,188352.07928311246
2028,157411.20645319333
2029,156375.08557258616
2030,264387.41579133767
2031,219054.30144095846
2032,272411.4627998533
2033,262479.15620536485
2034,191082.53626305208
2035,217765.48787270137
2036,141423.1313810561
2037,162953.75207572387
2038,234894.15327512246
2039,238594.9121645401
2040,169468.95608069605
2041,339606.446156609
2042,208084.5960559035
2043,190523.95471882797
2044,215437.17867947876
2045,189201.72173335982
2046,162401.07646527348
2047,153138.249884865
2048,253823.68880854885
2049,126020.83806029527
2050,140203.89860982573
2051,162785.03360220254
2052,169064.92927838032
2053,222878.19845419688
2054,219875.07799818492
2055,199268.8483450699
2056,270433.19746686716
2057,127618.51552027138
2058,216491.02561870316
2059,174072.54945332688
2060,239307.299632668
2061,188663.36957751046
2062,164608.6007752987
2063,173226.5972686563
2064,177440.59446414612
2065,242249.891153573
2066,172473.4243194364
2067,250456.66825843713
2068,146121.5062108207
2069,187919.00674004434
2070,163207.9986855302
2071,230412.9766872097
2072,228248.56272935434
2073,223730.06719877457
2074,301228.8343744606
2075,211994.04845056753
2076,186336.9591404605
2077,220733.534630029
2078,165728.20775994105
2079,130312.6531884764
2080,198630.59960943463
2081,145856.318255016
2082,93424.47700381331
2083,196832.3937531944
2084,194635.6604028881
2085,129901.13795617393
2086,196485.7344385317
2087,188988.60670136736
2088,127042.80618609287
2089,90736.04434322371
2090,202150.92120894656
2091,160378.49117639093
2092,174498.0531481804
2093,181863.23989886086
2094,221439.89626366284
2095,147815.9273997562
2096,150716.93054356895
2097,175970.275808614
2098,190567.0045565742
2099,129525.39796047378
2100,170122.3954330766
2101,121039.43019496962
2102,82466.99571691759
2103,196184.55338019843
2104,85918.9650323991
2105,182013.21842730406
2106,100757.2982313503
2107,160612.57230447503
2108,170739.8070113058
2109,199947.1898264861
2110,173729.34531259083
2111,220065.47405604558
2112,141950.1200484066
2113,222515.59166979173
2114,280085.4991167762
2115,200437.05377348655
2116,238104.74718389666
2117,197474.2523709027
2118,101460.5226724016
2119,152077.60397808946
2120,185703.70556314767
2121,155030.4109088379
2122,164873.4006585654
2123,197598.29016159844
2124,126120.059913298
2125,69955.87227500048
2126,176347.05411428903
2127,199480.02096295572
2128,157565.00659034975
2129,176019.21582128483
2130,95969.22746292724
2131,369903.71028933005
2132,155072.7363793267
2133,166968.35393020711
2134,159001.24888559704
2135,206862.64153084875
2136,15689.817822413286
2137,166124.79955288983
2138,148670.67603575226
2139,187996.5630706689
2140,266213.60826851835
2141,236541.8154967939
2142,151974.71026714434
2143,176426.98171539305
2144,88521.32532421495
2145,237865.7116985078
2146,231309.71827616452
2147,123940.79903633565
2148,242323.0906801909
2149,238518.95187400043
2150,209548.5841284202
2151,119735.92898488088
2152,197369.6161431129
2153,201073.0853213054
2154,149530.96540652178
2155,179784.19812916528
2156,252784.25650877462
2157,222761.39205477206
2158,189835.26550005685
2159,200017.0474031242
2160,211930.1642791212
2161,246834.02837073646
2162,368139.8347104247
2163,301656.44692911906
2164,243293.37415959485
2165,241492.80659663564
2166,292077.34457841294
2167,249636.70686255838
2168,166465.37780940766
2169,186215.26460749042
2170,191083.5327863056
2171,208339.6835661618
2172,198509.76520223363
2173,227616.4367035812
2174,196385.9463638817
2175,244427.3205952077
2176,296058.98293077055
2177,223883.6274660661
2178,181344.88937421818
2179,194357.28212996983
2180,225424.88424083326
2181,214295.86655292008
2182,257733.2473347329
2183,225149.8436891493
2184,140289.8862845713
2185,194097.04392233898
2186,241647.21245572192
2187,181865.10582008917
2188,195173.25119373208
2189,340829.9872756955
2190,135085.22086178817
2191,147487.99031364868
2192,130795.56500229289
2193,274633.89541117667
2194,202113.5456294946
2195,119656.57379296253
2196,142676.3665939715
2197,227583.7112921672
2198,138273.70280836732
2199,189363.74634450205
2200,142899.16663732493
2201,143119.04356721885
2202,238731.82682684413
2203,74781.6659358372
2204,211584.00656881076
2205,86353.24811209162
2206,257913.27036740578
2207,184250.42702370574
2208,290057.8156910254
2209,200866.23067317784
2210,123981.99957372123
2211,205988.88675649575
2212,184241.38472665346
2213,92101.61725392261
2214,147132.44437296232
2215,180915.93573110076
2216,127550.82170728118
2217,269014.09725657955
2218,145336.45321145304
2219,201500.76015221313
2220,210947.84001325662
2221,322095.6579912015
2222,310624.1782299047
2223,250924.22960806446
2224,200044.38475731196
2225,131748.7347783175
2226,236780.22934315703
2227,182386.07591846905
2228,243181.3445044943
2229,234399.17414543853
2230,206430.17479761344
2231,203975.00622262934
2232,176804.68700383735
2233,161422.5436149907
2234,235116.2514173262
2235,230524.219536696
2236,246719.15718686185
2237,291831.88622253935
2238,262744.14998489874
2239,296257.0943838714
2240,213352.63127217113
2241,187203.13396535369
2242,181664.1443110408
2243,158247.41874951348
2244,178131.3672439952
2245,167931.23983364753
2246,163540.43347934165
2247,165940.1052442925
2248,231523.00157332662
2249,223690.80936671467
2250,211598.25527585653
2251,62992.35242923336
2252,206117.5238783519
2253,187178.46835452292
2254,201250.82346890867
2255,185400.97683004822
2256,155368.08734051033
2257,185538.35354866335
2258,171524.1158056949
2259,168466.66530921296
2260,306163.6162301245
2261,212948.59670685697
2262,229210.48510129977
2263,316084.62168854615
2264,288724.3747587061
2265,160850.40677033598
2266,296855.7750824981
2267,316146.6813638068
2268,471593.40720557515
2269,204468.24273668858
2270,215997.17187393995
2271,220800.18906283376
2272,222358.15472580906
2273,196185.4558430398
2274,239136.25708633562
2275,167468.26797951726
2276,171533.10828499714
2277,148614.16779899294
2278,231926.7087792253
2279,236085.33488282887
2280,176169.5315249462
2281,268026.0852297257
2282,302517.7784799571
2283,64224.892521648886
2284,97011.19162480677
2285,165000.04972095508
2286,190684.47349588282
2287,357695.8836152463
2288,310990.02723154076
2289,339662.6342496042
2290,340761.7547119934
2291,305141.17701973417
2292,362687.93346937175
2293,377131.9139094405
2294,301615.57651722117
2295,427237.4250387619
2296,273610.79737660283
2297,326963.7581326772
2298,332955.5516143989
2299,290547.02277640224
2300,276560.37934427167
2301,332112.71397724934
2302,296983.1177973718
2303,266276.34425421304
2304,265436.82167536044
2305,269048.9419606041
2306,255812.31813749764
2307,238587.85196858554
2308,254350.0831319503
2309,272950.1801190688
2310,243492.11693221115
2311,215379.8748821442
2312,166046.4826405167
2313,180376.3833956371
2314,170606.5695777508
2315,201315.6879164757
2316,222158.27674474163
2317,212472.22597304135
2318,189334.45082737668
2319,185711.02918719893
2320,235251.95400590403
2321,233160.21909789465
2322,255643.03949904017
2323,220450.95183918864
2324,230506.99038540735
2325,245031.77095682564
2326,190464.60360744788
2327,179604.78624979564
2328,175661.85736265668
2329,195397.74212109754
2330,170901.3378121149
2331,298626.96604579606
2332,272102.8933659219
2333,268373.6996019244
2334,243660.7140740042
2335,234644.3362652769
2336,270190.4097002443
2337,249449.0169578409
2338,274363.5119203307
2339,240256.34738122372
2340,332643.0892364982
2341,267439.28300191707
2342,218927.2792989635
2343,249470.31083067472
2344,214140.465566608
2345,209930.37546191152
2346,254394.64312203118
2347,263203.19493759586
2348,215633.5174496922
2349,202817.44089210912
2350,323619.1018706998
2351,312454.6901584458
2352,257377.70052005898
2353,229890.47734572768
2354,206972.2404584189
2355,183006.31514595353
2356,250390.86314369855
2357,208465.804752662
2358,185191.28656842344
2359,82457.81235207678
2360,163607.53130523686
2361,230937.30772819088
2362,169371.14546209047
2363,210164.5889624619
2364,295131.8117351765
2365,223430.85336753045
2366,226465.5818357158
2367,235193.28024970036
2368,255415.04480542114
2369,246910.6621693294
2370,163772.29948089347
2371,153349.8182839671
2372,249987.79326673158
2373,256474.09501570207
2374,260061.1429151819
2375,239346.43801688947
2376,217144.52865172198
2377,239524.94662831354
2378,235395.49249379153
2379,208932.54962586917
2380,133632.40675104497
2381,217493.22911566295
2382,239313.75479981827
2383,229387.7274272611
2384,208831.85050504387
2385,205676.72243186212
2386,167451.11188594816
2387,224902.54302359367
2388,175667.13762064945
2389,184317.32713750048
2390,234547.8565033571
2391,238971.1152838227
2392,189558.65556000863
2393,264776.48396653566
2394,143217.22399544017
2395,222291.47075816654
2396,168577.09385851116
2397,262221.60672026797
2398,227402.94906874007
2399,163745.1415730401
2400,130885.41890690564
2401,359844.79004491225
2402,176768.5788401501
2403,164832.05007254123
2404,186585.65832910777
2405,195998.2710279498
2406,250121.55396491502
2407,171978.49993541383
2408,215913.12540470477
2409,159144.22035438073
2410,217109.44839460205
2411,169289.9008350847
2412,195868.42758402406
2413,161406.7786318428
2414,329265.87849977857
2415,134184.47531635914
2416,185162.82410129765
2417,186740.66430631425
2418,237170.1085878318
2419,133202.60853510952
2420,186965.36324344712
2421,214926.37087378377
2422,107867.09644785583
2423,138020.2009590185
2424,401229.18959714624
2425,211428.68424952807
2426,198192.656669142
2427,165131.1933229378
2428,188826.21411794517
2429,192326.732787536
2430,187918.6222563477
2431,173740.1848694371
2432,281184.32897375437
2433,245708.1222157688
2434,253713.18361668987
2435,230665.41293187326
2436,183751.79069633188
2437,115700.46554761246
2438,137291.1888988838
2439,148082.77565168316
2440,126144.52154207388
2441,148896.34980986445
2442,180177.0304662654
2443,194859.17949203224
2444,235404.01600463793
2445,168355.81013236218
2446,113445.26674220848
2447,210434.21436491844
2448,109646.10677637848
2449,97565.03925598503
2450,208458.6222603667
2451,152923.59270862897
2452,231304.71083063222
2453,163492.16429276424
2454,261373.3074938577
2455,228995.45615598882
2456,256882.7725829183
2457,220486.98598814185
2458,137109.89008098666
2459,150426.97465866117
2460,146576.3060233778
2461,164548.31400542596
2462,178704.43761210548
2463,146460.68620787776
2464,187355.01808227776
2465,157396.21267391264
2466,195035.03525049763
2467,155119.1275531505
2468,93643.73908350847
2469,89895.89287055185
2470,164607.15576794127
2471,245326.44418958563
2472,138699.88116006256
2473,97790.07362220177
2474,84865.48034952817
2475,192037.78543368206
2476,96049.45658969284
2477,95823.3668190012
2478,169013.46689078567
2479,147414.69115300736
2480,251193.2231773006
2481,138094.06050719344
2482,146740.6184754168
2483,148437.60299865753
2484,175832.66604206004
2485,164691.50758318056
2486,247303.9024069133
2487,213527.95281811335
2488,248701.4417887645
2489,204303.20549928932
2490,196031.99634962084
2491,191511.83241775134
2492,228598.2523572504
2493,253833.79099188355
2494,193047.064546468
2495,141113.04291458963
2496,296430.7713523522
2497,136444.3927318992
2498,132761.98807111016
2499,212842.97482864358
2500,190429.01764562025
2501,149430.5574125526
2502,200668.7563909067
2503,187710.5954350901
2504,202762.47317957092
2505,240053.21390080708
2506,266335.7520168379
2507,279459.6852993938
2508,263399.30795081856
2509,231767.77244229423
2510,232553.91391073112
2511,222802.92517661757
2512,189305.8774086184
2513,180344.45396991968
2514,455487.93518322613
2515,259285.68613050727
2516,220060.057979277
2517,258052.62974650995
2518,263681.35514165973
2519,229946.36423294205
2520,237675.45522202482
2521,185758.91973044613
2522,210621.73605317887
2523,180093.85144586643
2524,163077.20951898542
2525,205580.37396594128
2526,223549.55079621245
2527,156077.0661776328
2528,242014.8132480086
2529,267903.4056943024
2530,257543.1036501191
2531,253650.3088474142
2532,225483.83101286326
2533,178709.5710686894
2534,206032.17728974653
2535,224933.57606967073
2536,266770.074282348
2537,287084.5257180169
2538,206212.77077619726
2539,245526.95659228956
2540,249023.59815190366
2541,193234.2066942015
2542,189633.81632308228
2543,148037.06959511948
2544,204538.68974733542
2545,158408.99364124972
2546,194155.09088687474
2547,237778.23203429126
2548,173220.1148575153
2549,207252.05404343567
2550,339801.1894361093
2551,172029.04735599586
2552,218664.43071534022
2553,60435.476299765156
2554,69288.12904194069
2555,191713.8888661744
2556,138118.43941052252
2557,219644.95640826147
2558,142662.74528245526
2559,153797.5869056826
2560,202414.53237723565
2561,183340.27370002226
2562,147498.32352299042
2563,176237.8436420314
2564,196814.1894146903
2565,203576.5991101899
2566,142511.5193390806
2567,86215.68470019435
2568,204772.42417289072
2569,299743.9510345478
2570,119894.01061890286
2571,228976.37543965102
2572,178343.5073930533
2573,173503.89994678058
2574,304566.6621034726
2575,147878.63085539854
2576,147990.47122885493
2577,118911.57543119433
2578,110844.75498708135
2579,235251.91464245893
2580,78293.90733787998
2581,250955.87104335128
2582,262029.09079497174
2583,272126.7797987472
2584,197525.34284626978
2585,248701.96406943852
2586,291068.043093396
2587,239807.54674272062
2588,176875.26060305076
2589,170645.68570095295
2590,193611.557266959
2591,276038.5881152112
2592,222555.0648765404
2593,286835.25503961206
2594,215835.32096624625
2595,207858.24983833026
2596,265288.20822042244
2597,209853.52333609594
2598,193481.2674641716
2599,394852.46382344444
2600,218399.1101882205
2601,215583.89535517048
2602,87927.82942293343
2603,129240.09508408712
2604,117578.13654398579
2605,90594.68796256043
2606,179698.78366443847
2607,244255.66919574927
2608,309480.90759427566
2609,217381.18076610938
2610,135350.97084955452
2611,148119.60691216288
2612,266011.14478928887
2613,205459.9159172821
2614,176002.35658254693
2615,165484.07449726685
2616,207962.96923116947
2617,229540.3478964499
2618,329344.11276116234
2619,198496.3670347358
2620,191731.20168524934
2621,183841.58110462804
2622,164807.58831923845
2623,196618.42713978354
2624,237411.3377488341
2625,159179.56285776972
2626,233623.89885951232
2627,182536.7432561002
2628,373152.459449077
2629,303435.86388464994
2630,264864.8952724206
2631,323034.5596321047
2632,305821.6899281825
2633,244668.77913748406
2634,351610.27976142475
2635,201559.62321475585
2636,136785.3673698162
2637,135365.56894002465
2638,255640.9138028747
2639,199680.1301183682
2640,196390.6215877432
2641,185357.27834535675
2642,306043.617802022
2643,74388.14989543073
2644,116509.64179903714
2645,81091.05520286068
2646,51119.9065957666
2647,43662.661570781
2648,210615.57943253667
2649,233085.13936993005
2650,178909.6057064646
2651,130352.2296901656
2652,324900.75382034585
2653,275378.73752606945
2654,297352.3307471187
2655,355743.48052487185
2656,299794.6539731171
2657,302408.48150477913
2658,300045.3525261453
2659,246485.16820108268
2660,332516.5954842644
2661,307538.96763492504
2662,330284.51270404534
2663,264133.1161409331
2664,278611.7636739211
2665,393212.3114802921
2666,248890.1118493809
2667,193964.6819069397
2668,176971.8236074898
2669,216218.70402949466
2670,204975.00207586488
2671,178519.75110858874
2672,233117.92678976807
2673,224313.43545614844
2674,218664.59296177776
2675,202656.90055100457
2676,179528.70607643557
2677,178481.92504222828
2678,201562.03954122367
2679,275063.51348631445
2680,275531.1537711298
2681,320792.99583886017
2682,254143.63561651518
2683,293380.0317803106
2684,258744.7199614428
2685,250116.5095172674
2686,217587.9020490273
2687,308565.51673180686
2688,206991.7371266936
2689,252272.30251791695
2690,305589.32414030476
2691,215177.8913132241
2692,193277.97629533854
2693,221440.27956983438
2694,223769.81080314034
2695,173920.64406411457
2696,176295.08473809142
2697,180617.5730294905
2698,212254.87746721448
2699,155005.80441977567
2700,134180.09791029134
2701,187858.4455156855
2702,202679.61715665954
2703,215254.43434345745
2704,246509.21425137034
2705,132859.33838405315
2706,192542.47318966672
2707,210204.68286801776
2708,185332.60991966203
2709,146860.68842388396
2710,177039.98679412817
2711,364595.98065918684
2712,308871.8360922657
2713,228850.37121860814
2714,187445.58572269283
2715,169122.40264112488
2716,171596.89630847107
2717,226532.21492108214
2718,258722.78796169366
2719,235562.99406479925
2720,194781.5668661739
2721,179042.23880580705
2722,159407.68612214678
2723,252656.63419892808
2724,137027.3745658804
2725,157174.8710212262
2726,198697.5252387441
2727,215698.03976786
2728,232016.01339567787
2729,159601.5872327482
2730,203327.76361996483
2731,184258.36968649982
2732,217007.38832411918
2733,245662.86985728279
2734,131704.172636097
2735,161622.546914097
